Gene stable ID	CDD ID
FBgn0031974	
FBgn0031974	
FBgn0031974	
FBgn0031974	
FBgn0031974	
FBgn0031974	
FBgn0025335	
FBgn0025335	
FBgn0025335	
FBgn0025335	
FBgn0025335	
FBgn0025335	
FBgn0025335	
FBgn0025335	
FBgn0043576	cd06583
FBgn0043576	cd06583
FBgn0043576	cd06583
FBgn0041713	
FBgn0041713	
FBgn0041713	
FBgn0041713	
FBgn0041713	
FBgn0041713	
FBgn0011695	
FBgn0011695	
FBgn0011695	
FBgn0011695	
FBgn0011695	
FBgn0011695	
FBgn0031114	
FBgn0031114	
FBgn0031114	
FBgn0031114	
FBgn0051865	
FBgn0051865	
FBgn0051865	
FBgn0051865	
FBgn0051865	
FBgn0051865	
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0038840	cd06382
FBgn0085477	cd00707
FBgn0085477	cd00707
FBgn0085477	cd00707
FBgn0036156	
FBgn0036156	
FBgn0036156	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030634	
FBgn0030484	cd03050
FBgn0030484	cd03050
FBgn0030484	cd03050
FBgn0030484	cd03050
FBgn0030484	cd03183
FBgn0030484	cd03183
FBgn0030484	cd03183
FBgn0030484	cd03183
FBgn0037881	
FBgn0037881	
FBgn0037881	
FBgn0035056	
FBgn0035056	
FBgn0039776	
FBgn0039776	
FBgn0039776	
FBgn0001967	
FBgn0001967	
FBgn0001967	
FBgn0001185	
FBgn0001185	
FBgn0001185	
FBgn0001185	
FBgn0001185	
FBgn0001185	
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0260658	cd04148
FBgn0037175	
FBgn0037175	
FBgn0037175	
FBgn0053872	
FBgn0053872	
FBgn0053872	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0034860	
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0032083	cd01428
FBgn0052686	
FBgn0052686	
FBgn0052686	
FBgn0052686	
FBgn0052686	
FBgn0052686	
FBgn0052686	
FBgn0052686	
FBgn0263601	cd16725
FBgn0263601	cd16725
FBgn0263601	cd16725
FBgn0263601	cd16724
FBgn0263601	cd16724
FBgn0263601	cd16724
FBgn0263601	cd16727
FBgn0263601	cd16727
FBgn0263601	cd16727
FBgn0263601	cd02339
FBgn0263601	cd02339
FBgn0263601	cd02339
FBgn0263601	cd16727
FBgn0263601	cd16727
FBgn0263601	cd16727
FBgn0263601	cd02339
FBgn0263601	cd02339
FBgn0263601	cd02339
FBgn0263601	cd16725
FBgn0263601	cd16725
FBgn0263601	cd16725
FBgn0263601	cd16724
FBgn0263601	cd16724
FBgn0263601	cd16724
FBgn0003079	cd20811
FBgn0003079	cd20811
FBgn0003079	cd20811
FBgn0003079	cd14062
FBgn0003079	cd14062
FBgn0003079	cd14062
FBgn0003079	cd01816
FBgn0003079	cd01816
FBgn0003079	cd01816
FBgn0003079	cd14062
FBgn0003079	cd14062
FBgn0003079	cd14062
FBgn0003079	cd01816
FBgn0003079	cd01816
FBgn0003079	cd01816
FBgn0003079	cd20811
FBgn0003079	cd20811
FBgn0003079	cd20811
FBgn0032728	
FBgn0032728	
FBgn0032728	
FBgn0023216	
FBgn0023216	
FBgn0023216	
FBgn0023216	
FBgn0023216	
FBgn0023216	
FBgn0023216	
FBgn0023216	
FBgn0024846	cd07851
FBgn0024846	cd07851
FBgn0024846	cd07851
FBgn0036920	cd03211
FBgn0036920	cd03211
FBgn0036920	cd03211
FBgn0036920	cd03079
FBgn0036920	cd03079
FBgn0036920	cd03079
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0015031	cd22901
FBgn0034262	
FBgn0034262	
FBgn0034262	
FBgn0015553	cd09908
FBgn0015553	cd09908
FBgn0015553	cd09908
FBgn0015553	cd09857
FBgn0015553	cd09857
FBgn0015553	cd09857
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0033538	cd07406
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0030613	
FBgn0262365	
FBgn0262365	
FBgn0262365	
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd16864
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15606
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15605
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0031759	cd15610
FBgn0010238	cd00096
FBgn0010238	cd00096
FBgn0010238	cd00096
FBgn0064237	cd02873
FBgn0064237	cd02873
FBgn0064237	cd02873
FBgn0286508	
FBgn0286508	
FBgn0286508	
FBgn0286508	
FBgn0286508	
FBgn0286508	
FBgn0286508	
FBgn0286508	
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0040507	cd07302
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09565
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09562
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0046704	cd09568
FBgn0266848	
FBgn0266848	
FBgn0266848	
FBgn0266848	
FBgn0266848	
FBgn0266848	
FBgn0266848	
FBgn0266848	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0020251	
FBgn0011576	cd20628
FBgn0011576	cd20628
FBgn0011576	cd20628
FBgn0011576	cd20628
FBgn0011576	cd20628
FBgn0011576	cd20628
FBgn0259955	
FBgn0259955	
FBgn0259955	
FBgn0013432	cd20264
FBgn0013432	cd20264
FBgn0013432	cd20264
FBgn0039773	cd08066
FBgn0039773	cd08066
FBgn0039773	cd08066
FBgn0039773	cd08066
FBgn0039773	cd08066
FBgn0039773	cd08066
FBgn0039202	
FBgn0039202	
FBgn0039202	
FBgn0039398	
FBgn0039398	
FBgn0039398	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0032726	
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20509
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0000405	cd20507
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd17732
FBgn0003041	cd17732
FBgn0003041	cd17732
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd17732
FBgn0003041	cd17732
FBgn0003041	cd17732
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd01229
FBgn0003041	cd17732
FBgn0003041	cd17732
FBgn0003041	cd17732
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0003041	cd00160
FBgn0040211	cd07000
FBgn0040211	cd07000
FBgn0040211	cd07000
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0037926	
FBgn0040491	cd06845
FBgn0040491	cd06845
FBgn0040491	cd06845
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0033820	
FBgn0025457	
FBgn0025457	
FBgn0025457	
FBgn0025457	
FBgn0025457	
FBgn0025457	
FBgn0033702	
FBgn0033702	
FBgn0033702	
FBgn0033702	
FBgn0033702	
FBgn0033702	
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0042630	cd01388
FBgn0037207	
FBgn0037207	
FBgn0037207	
FBgn0037207	
FBgn0037207	
FBgn0037207	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0052495	
FBgn0051862	
FBgn0051862	
FBgn0051862	
FBgn0288686	cd02187
FBgn0288686	cd02187
FBgn0288686	cd02187
FBgn0288686	cd02187
FBgn0264830	
FBgn0264830	
FBgn0264830	
FBgn0051286	cd05382
FBgn0051286	cd05382
FBgn0051286	cd05382
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0031732	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0260745	
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0011826	cd07416
FBgn0036766	
FBgn0036766	
FBgn0036766	
FBgn0034580	cd02872
FBgn0034580	cd02872
FBgn0034580	cd02872
FBgn0038238	
FBgn0038238	
FBgn0038238	
FBgn0036887	
FBgn0036887	
FBgn0036887	
FBgn0036887	
FBgn0036887	
FBgn0036887	
FBgn0013953	cd07042
FBgn0013953	cd07042
FBgn0013953	cd07042
FBgn0013953	cd07042
FBgn0013953	cd07042
FBgn0013953	cd07042
FBgn0002631	cd18916
FBgn0002631	cd18916
FBgn0002631	cd18916
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0022153	
FBgn0046888	
FBgn0046888	
FBgn0046888	
FBgn0052829	
FBgn0052829	
FBgn0052829	
FBgn0027558	cd00161
FBgn0027558	cd00161
FBgn0027558	cd00161
FBgn0027558	cd02510
FBgn0027558	cd02510
FBgn0027558	cd02510
FBgn0034265	cd07276
FBgn0034265	cd07276
FBgn0034265	cd07276
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd09972
FBgn0027529	cd09972
FBgn0027529	cd09972
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd09972
FBgn0027529	cd09972
FBgn0027529	cd09972
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0027529	cd20379
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0250823	cd14126
FBgn0033136	cd03127
FBgn0033136	cd03127
FBgn0033136	cd03127
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd14042
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd07302
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0266136	cd06370
FBgn0030259	
FBgn0030259	
FBgn0030259	
FBgn0030259	
FBgn0036461	
FBgn0036461	
FBgn0036461	
FBgn0036461	
FBgn0036461	
FBgn0036461	
FBgn0036403	
FBgn0036403	
FBgn0036403	
FBgn0053803	
FBgn0053803	
FBgn0053803	
FBgn0040064	cd00751
FBgn0040064	cd00751
FBgn0040064	cd00751
FBgn0031305	
FBgn0031305	
FBgn0037975	cd19163
FBgn0037975	cd19163
FBgn0037975	cd19163
FBgn0031443	cd03758
FBgn0031443	cd03758
FBgn0031443	cd03758
FBgn0031443	cd03758
FBgn0031443	cd03758
FBgn0031443	cd03758
FBgn0025838	cd16887
FBgn0025838	cd16887
FBgn0025838	cd16887
FBgn0025838	cd16887
FBgn0266050	
FBgn0266050	
FBgn0266050	
FBgn0266050	
FBgn0028381	cd00032
FBgn0028381	cd00032
FBgn0028381	cd00032
FBgn0052499	cd10974
FBgn0052499	cd10974
FBgn0021738	
FBgn0021738	
FBgn0021738	
FBgn0021738	
FBgn0032640	
FBgn0032640	
FBgn0032640	
FBgn0032640	
FBgn0032640	
FBgn0032640	
FBgn0003980	
FBgn0003980	
FBgn0003980	
FBgn0003980	
FBgn0003980	
FBgn0003980	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0030625	
FBgn0053191	
FBgn0053191	
FBgn0053191	
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0035968	cd17313
FBgn0039687	cd04301
FBgn0039687	cd04301
FBgn0039687	cd04301
FBgn0037749	cd05244
FBgn0037749	cd05244
FBgn0037749	cd05244
FBgn0037749	cd05244
FBgn0037749	cd05244
FBgn0037749	cd05244
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0040396	cd02952
FBgn0036998	
FBgn0036998	
FBgn0036998	
FBgn0004593	
FBgn0004593	
FBgn0004593	
FBgn0035736	
FBgn0035736	
FBgn0035736	
FBgn0031327	
FBgn0031327	
FBgn0031327	
FBgn0031327	
FBgn0033860	
FBgn0033860	
FBgn0033860	
FBgn0032189	
FBgn0032189	
FBgn0032189	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0038223	
FBgn0031979	
FBgn0031979	
FBgn0031979	
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd21193
FBgn0004167	cd21193
FBgn0004167	cd21193
FBgn0004167	cd00174
FBgn0004167	cd00174
FBgn0004167	cd00174
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd21194
FBgn0004167	cd21194
FBgn0004167	cd21194
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd21193
FBgn0004167	cd21193
FBgn0004167	cd21193
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd21194
FBgn0004167	cd21194
FBgn0004167	cd21194
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00174
FBgn0004167	cd00174
FBgn0004167	cd00174
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd21193
FBgn0004167	cd21193
FBgn0004167	cd21193
FBgn0004167	cd00174
FBgn0004167	cd00174
FBgn0004167	cd00174
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd21194
FBgn0004167	cd21194
FBgn0004167	cd21194
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd10571
FBgn0004167	cd00176
FBgn0004167	cd00176
FBgn0004167	cd00176
