Gene stable ID	CDD ID
LOC105312130	
LOC100631463	cd03250
LOC100631463	cd18603
LOC109588774	
LOC100641975	cd17057
LOC109585573	
LOC100632924	cd04280
LOC100639683	cd01286
LOC100639683	cd01286
LOC109587940	
LOC109583088	
LOC100634307	cd00477
LOC100634307	cd01080
LOC100632520	cd00051
LOC100632520	cd00051
LOC100640486	
LOC109590953	
LOC100640021	cd00333
LOC105316019	
LOC109592756	
LOC100638131	
LOC100640545	
LOC100631452	cd03244
LOC100631452	cd03250
LOC100631452	cd18603
LOC100631452	cd18595
LOC100631452	cd18595
LOC100631452	cd03250
LOC100631452	cd03244
LOC100631452	cd18603
LOC100631452	cd03244
LOC100631452	cd03250
LOC100631452	cd18603
LOC100631452	cd18595
LOC100631452	cd18595
LOC100631452	cd03250
LOC100631452	cd18603
LOC100631452	cd03244
LOC109591909	
LOC109592933	
LOC109590670	
LOC109589293	cd00063
LOC100632993	
LOC100633001	cd17328
LOC100639655	
LOC100633147	
LOC109587909	cd00096
LOC100639368	
LOC109582732	
LOC105316764	
LOC105316775	
LOC109588719	
LOC109584318	cd20392
LOC109591365	
LOC109586101	cd00063
LOC109586101	cd00063
LOC100636174	
LOC100633623	cd17073
LOC100633623	cd18368
LOC100633623	cd18368
LOC100633623	cd17073
LOC100633623	cd17073
LOC100633623	cd18368
LOC100641384	cd18321
LOC105313892	cd05819
LOC109593396	cd00087
LOC100631413	
LOC109583855	
LOC109590759	
LOC109592558	
LOC109592558	
LOC109592558	
LOC100636764	
LOC105316039	
LOC100639955	cd01770
LOC109582507	
LOC109582507	
LOC109582507	
LOC109582507	
LOC109582507	
LOC109582507	
LOC109582507	
LOC109582507	
LOC109582507	
LOC109593036	
LOC100632842	
LOC109585193	
LOC109580864	
LOC100638584	
LOC109584603	
LOC109584928	
LOC109590839	
LOC100635798	cd12307
LOC109586603	
LOC100639703	
LOC109585946	
LOC100632066	
LOC100634360	
LOC109584280	
LOC105314539	
LOC100631486	
LOC109592143	
LOC100631685	
LOC100631685	
LOC100631685	
LOC105315331	
LOC105316216	cd05819
LOC109593436	
LOC109584780	
LOC109584780	
LOC109583451	
LOC100636310	
LOC100640798	cd00200
LOC100640798	cd22947
LOC100641127	
LOC105314751	
LOC109591031	
LOC100641241	cd00834
LOC100632777	cd01428
LOC100632777	cd01428
LOC100632777	cd01428
LOC100642020	cd09141
LOC109590090	
LOC100639635	cd00051
LOC100639635	cd00051
LOC109585155	
LOC109584833	
LOC100641472	
LOC109593005	
LOC105312477	cd08064
LOC109585454	
LOC100634349	
LOC100634349	
LOC100634349	
LOC100634349	
LOC100634349	
LOC100634349	
LOC100634676	
LOC109581084	
LOC109587009	
LOC109585138	
LOC100639023	cd16864
LOC100639023	cd15532
LOC100639023	cd15610
GeneID_100616534	cd13113
GeneID_100616534	cd13113
GeneID_100616534	cd13113
LOC109589003	
LOC109581087	
LOC109591439	
LOC109591439	
LOC105313006	
LOC105316769	
LOC100639356	
LOC100631709	cd03250
LOC100631709	cd03244
LOC100631709	cd18579
LOC100635245	
LOC105312811	
LOC109593770	
LOC109588925	
LOC100633514	
LOC105315658	
LOC100641763	cd01408
LOC109580858	cd01671
LOC109587425	
LOC109590018	
LOC105313894	
LOC100639541	
LOC100635728	
LOC100635728	
LOC100635728	
LOC109583881	
LOC100632513	
LOC105315122	
LOC100641976	
LOC100632129	cd18808
LOC100632129	cd18808
LOC100632129	cd18808
LOC100640946	
LOC100640946	
LOC100639294	
LOC109589634	cd00087
LOC105314655	cd00174
LOC100637998	
LOC105316122	
LOC109585153	
LOC100631878	cd16291
LOC100636402	
LOC100632208	cd01208
LOC100632208	cd00992
LOC100632208	cd00992
LOC100635049	
LOC109587711	
LOC100634341	
LOC100639766	
LOC109591726	cd16504
LOC109591726	cd16504
LOC100635004	
LOC100635004	
LOC109582219	
LOC109582219	
LOC105316469	
LOC109591812	
LOC109584690	
LOC105313350	cd19757
LOC109585261	
LOC109588999	
LOC109586474	
LOC100640873	cd17940
LOC100640873	cd18787
LOC109587309	cd00821
LOC100635935	cd15627
LOC100634009	
LOC100632832	
LOC109587027	
LOC100635803	
LOC100635803	
LOC109587759	
LOC109581050	
LOC109592032	
LOC100639096	
LOC105315900	
LOC100631950	
LOC109587104	
LOC100640529	cd00073
LOC100640529	cd00073
LOC109580650	cd01670
LOC100641849	
LOC100632783	
LOC109591482	
LOC100638312	
LOC100636462	
LOC109585562	cd01670
LOC109590348	
LOC109583829	
LOC109587510	
LOC109587510	
LOC109587510	
LOC109587510	
LOC109592269	
LOC109584566	
LOC100637684	
LOC100633680	
LOC109580702	
LOC100634117	
LOC100633920	cd15562
LOC105316124	
LOC100635344	
LOC100635616	cd15889
LOC100635616	cd15884
LOC100642013	
LOC100635205	
LOC100640540	cd04371
LOC100640540	cd00106
LOC109589649	
LOC109591990	
LOC105316447	
LOC100638763	
LOC100638763	
LOC109586349	
LOC109586349	
LOC109585152	
LOC100631788	
LOC100631788	
LOC100641611	
LOC100633673	
LOC100638655	
LOC100638655	
LOC105316774	
LOC100638132	cd00012
LOC109580803	cd00195
LOC109590229	
LOC100634202	cd14833
LOC100639019	
LOC100631807	
LOC100631807	
LOC100632551	
LOC100637115	
LOC109583509	
LOC105315601	
LOC100640999	
LOC100636355	cd00200
LOC100632491	
LOC100636273	
LOC100632974	cd13231
LOC100632974	cd21994
LOC109582703	
LOC100633686	cd00200
LOC100635646	
LOC105313959	cd16609
LOC105313959	cd05819
LOC100639956	
LOC100641368	cd03505
LOC109581425	
LOC100636824	
LOC100641331	cd18787
LOC100641331	cd17947
LOC100638683	
LOC109588443	
LOC105312241	cd00209
LOC100634223	
LOC100631953	cd20354
LOC100631953	cd20341
LOC100641242	cd19502
LOC100633557	
LOC109584589	
LOC109581825	
LOC109587368	
LOC100638109	
LOC109590914	
LOC105316953	
LOC100632036	cd00716
LOC100632036	cd00716
LOC100633860	
LOC105313707	
LOC105313707	
LOC100635441	
LOC100631443	
LOC105316800	cd00103
LOC105316800	cd00103
LOC100635228	
LOC100631731	cd06624
LOC105314098	
LOC109582058	
LOC109582058	
LOC109590896	
GeneID_100616081	cd08312
LOC100638712	
LOC109589315	
LOC109588179	
LOC100639178	cd00770
LOC100639178	cd00770
LOC109587534	
LOC105313711	cd11054
LOC105313711	cd11054
LOC105313711	cd11054
LOC109590721	
LOC105314304	cd05819
LOC109584638	
LOC109583910	
LOC109583910	
LOC100638290	cd00371
LOC100640623	cd00065
LOC100640623	cd13210
LOC105314446	
LOC105316466	
LOC105316466	
LOC100637579	
LOC109582528	
LOC109580398	
LOC109591083	
LOC109592742	
LOC109592742	
LOC100633614	
LOC100637874	cd00992
LOC100640511	cd03263
LOC100640511	cd03263
LOC100638341	cd00177
LOC105312155	
LOC105315702	
LOC109589453	
LOC109586744	
LOC109582962	cd18579
LOC109582962	cd18579
LOC109587750	
LOC109587750	
LOC100632008	
LOC105312312	cd16620
LOC109593142	
LOC109590367	
LOC109582998	
LOC109584704	
LOC109586283	
LOC109586283	
LOC105313589	
LOC100639288	
LOC100639288	
LOC100639288	
LOC105314226	
LOC100642129	
LOC100633727	cd06257
LOC105315519	
LOC105315057	
LOC105314511	
LOC105312274	
LOC109593833	
LOC100632242	cd20394
LOC100632242	cd20393
LOC109586794	
LOC100638673	
LOC100642016	
LOC100635377	
LOC109585030	
LOC100636834	cd13180
LOC100636834	cd13180
LOC109583730	
LOC109590601	
LOC109580468	cd00065
LOC100636277	cd12401
LOC100636277	cd12401
LOC100638306	
LOC100632197	
LOC100633510	
LOC109587643	
LOC105316058	
LOC100631969	
LOC105316945	cd05819
LOC105316945	cd19756
LOC105316945	cd16559
LOC109586159	cd02208
LOC109588413	
LOC105316671	
LOC100638400	
LOC105313420	
LOC100632412	
LOC100632151	
LOC105316100	
LOC105313933	
LOC100638774	
LOC100638774	
LOC105314692	cd00063
LOC105314692	cd00063
LOC105314692	cd00096
LOC105314692	cd00063
LOC100636703	
LOC109585428	
LOC105312704	
LOC100637203	cd11055
LOC100637203	cd11055
LOC100637203	cd11055
LOC100637203	cd11055
LOC100637203	cd11055
LOC100638507	
LOC109590475	
LOC100635218	cd00195
LOC100633933	cd06558
LOC100633057	cd00054
LOC100633057	cd00054
LOC100637284	cd15856
LOC105316006	cd00063
LOC100639075	
LOC105313334	
LOC100631386	
LOC100632301	
LOC100636616	
LOC100632625	cd20433
LOC105314372	
LOC100636464	cd02248
LOC109584723	
LOC109593530	
LOC109584440	
LOC109591678	cd00096
LOC109583420	
LOC100641889	cd00218
LOC109583163	
LOC109587684	
LOC109582029	
LOC100636530	
LOC105313804	cd00637
LOC100636714	
LOC100641037	
LOC109593758	cd00096
LOC100634338	
LOC109580708	
LOC109586909	
LOC100633793	
LOC109587247	cd01670
LOC109588937	
LOC105312814	cd19757
LOC100638379	cd02995
LOC100638379	cd02961
LOC100638379	cd03073
LOC100640588	cd11394
LOC100640588	cd11394
LOC100637535	
LOC109581612	
LOC109581612	
LOC100641407	
LOC100641407	
LOC100636899	cd02440
LOC105316696	
LOC105316696	
LOC109591657	
LOC100639506	
LOC100635326	
LOC109589210	cd01286
LOC109589210	cd01286
LOC109589210	cd01286
LOC109589210	cd01286
LOC109589210	cd01286
LOC100637515	
LOC100637515	
LOC100632457	cd08024
LOC100635904	
LOC100637822	
LOC100637822	
LOC109590592	
LOC109590592	
LOC109585470	
LOC100633893	
LOC100632502	cd00214
LOC100632502	cd00044
LOC109582489	
LOC109582489	
LOC100639698	
LOC100639738	cd05831
LOC105312719	cd00141
LOC105312719	cd00141
LOC100634782	cd00174
LOC109587744	
LOC100636621	
LOC105312679	
LOC105313835	
LOC100639354	
LOC109581428	
LOC109585571	cd00882
LOC100634531	cd00819
LOC109591695	
LOC105315847	
LOC100637538	
LOC105313191	cd00070
LOC100635328	
LOC109581810	
LOC100637282	
LOC105315184	
LOC105314342	
LOC109583766	
LOC109581614	
LOC100631672	cd01860
LOC109582745	
LOC105316887	
LOC100635478	
LOC100636611	
LOC109591999	
LOC109584685	
LOC109583858	
LOC109591255	
LOC109584506	
LOC109580256	
LOC109584727	
LOC109581341	
LOC109580109	
LOC100640527	cd12285
LOC100640527	cd12284
LOC100640527	cd12283
LOC100640527	cd12285
LOC100640527	cd12284
LOC100640527	cd12283
LOC100639485	
LOC100638989	cd13223
LOC105312683	
LOC100632496	
LOC105314521	cd02440
LOC109591275	
LOC109580903	
LOC100636114	
LOC100640876	cd19513
LOC100633829	
LOC100637276	
LOC100641275	
LOC100635773	
LOC109583799	
LOC109580709	cd00992
LOC109580709	cd14473
LOC109580709	cd00992
LOC109580709	cd00992
LOC109580709	cd00992
LOC109580709	cd00992
LOC105313951	
LOC109582981	
LOC100641441	cd02809
LOC100640436	
LOC109582772	
LOC100639192	cd13969
LOC100639192	cd13969
LOC109583998	cd01670
LOC105315871	
LOC109582214	
LOC109588675	
LOC109583836	
LOC100631773	
LOC100638175	cd16030
LOC100640681	
LOC100640681	
LOC100632736	
LOC100638561	
LOC100636101	cd00590
LOC100636101	cd21543
LOC100636101	cd00590
LOC100636101	cd21543
LOC100632929	cd00047
LOC100634224	cd11281
LOC100634224	cd11960
LOC109582567	
LOC100640857	
LOC100636659	cd01725
LOC100634166	cd08963
LOC100632256	
LOC109592633	
LOC109592633	
LOC100631447	
LOC109583101	
LOC100637586	
LOC109593049	
LOC100637039	
LOC100637039	
LOC100641231	
LOC100635141	
LOC109580799	cd01670
LOC109580799	cd00882
LOC109585132	cd00054
LOC105316123	
LOC105316181	
LOC100632249	
LOC105312392	
LOC100631881	
LOC109588776	
LOC105312337	cd14498
LOC105312337	cd14498
LOC100632371	
LOC100637587	cd05833
LOC100637375	
LOC109581259	
LOC109585072	
LOC100640605	
LOC100641487	cd16029
LOC105314369	
LOC105316516	
LOC109588905	cd00063
LOC105314079	cd00610
LOC100636208	
LOC109592718	
LOC100632655	cd06558
LOC109581547	
LOC109581547	
LOC109581547	
LOC109586597	cd16454
LOC109580648	cd01992
LOC109588215	
LOC100637104	
LOC100640810	
LOC105315743	
LOC109586469	cd00063
LOC100633345	cd08774
LOC100638533	cd00195
LOC100638533	cd00195
LOC109587885	
LOC109588537	cd00096
LOC105315670	
LOC100635927	
LOC109592968	cd00033
LOC105312697	
LOC105312697	
LOC105312697	
LOC105312697	
LOC105312697	
LOC100639410	
LOC100639059	cd00087
LOC100636459	
LOC100637898	cd03244
LOC100636078	cd15843
LOC109583831	
LOC100640814	
LOC105316790	
LOC109591452	
LOC100639878	
LOC109589955	
LOC109582748	
LOC109582748	
LOC100636328	cd18579
LOC100636328	cd03250
LOC100636328	cd03250
LOC100636328	cd18579
LOC100636328	cd18579
LOC100636328	cd03250
LOC109585671	
LOC109583426	
LOC109583426	
LOC109591036	
LOC105316096	
LOC105316096	
LOC105316096	
LOC105316096	
LOC105316096	
LOC105316096	
LOC105316096	
LOC109584043	
LOC109590868	
LOC105314429	cd00303
LOC109581286	cd01670
LOC109581286	cd01670
LOC109586769	
LOC109580113	
LOC100632025	
LOC109581213	
LOC109580414	
LOC100638795	cd18101
LOC100636381	
LOC100637606	
LOC100635929	cd04886
LOC100635929	cd01562
LOC105314548	
LOC100641745	
LOC105314547	
LOC109583979	
LOC100634228	cd20345
LOC100634228	cd20358
LOC100634228	cd16633
LOC109586505	cd01670
LOC109586505	cd01670
LOC109586505	cd01670
LOC100637271	
LOC100638861	cd01670
LOC100641685	
LOC109586646	
LOC109582608	
LOC100633081	
LOC100632157	cd10747
LOC100632157	cd10719
LOC100632157	cd06257
LOC100632157	cd06257
LOC100632157	cd10719
LOC100632157	cd10747
LOC100632157	cd10719
LOC100632157	cd10747
LOC100632157	cd06257
LOC100637424	cd00087
LOC109589911	cd00077
LOC105313417	
LOC109583465	
LOC109592270	
LOC100641759	cd16443
LOC100634846	cd07415
LOC109584186	
LOC109585112	
LOC100632056	
LOC100633444	
LOC105311977	
LOC105313290	
LOC105313290	
LOC109587857	
LOC109585291	cd09917
LOC109590973	
LOC109590799	
LOC100634930	
LOC100638914	
LOC100632631	cd00192
LOC109587976	
LOC109581181	
LOC109581037	cd00637
LOC105314341	
LOC100637831	
LOC109581685	cd09275
LOC100632173	
LOC109584565	
LOC109591247	
LOC100638744	cd09274
LOC100638744	cd01647
LOC109583432	
LOC109585104	
LOC109586813	
LOC105312944	
LOC109590700	
LOC109589326	
LOC109590622	
LOC109582796	cd01670
LOC100637024	cd00077
LOC100634826	cd05693
LOC100633198	
LOC100639310	cd03338
LOC100633340	
LOC109591981	
LOC100636661	
LOC109590481	cd15505
LOC109590481	cd22343
LOC109581526	
LOC109585004	cd18808
LOC109585004	cd18808
LOC109587655	
LOC109581933	
LOC100632801	
LOC100632801	
LOC100635800	
LOC100641673	
LOC100636609	cd20794
LOC100636609	cd05588
LOC109590849	
LOC109583203	
LOC105315395	cd00087
LOC100639879	cd08204
LOC100639879	cd00821
LOC109582345	cd01670
LOC109582345	cd00174
LOC100635474	cd17353
LOC105316365	
LOC100636947	cd02568
LOC100638856	
LOC109590595	cd05170
GeneID_100616089fkb	cd08310
GeneID_100616089fkb	cd01177
GeneID_100616089fkb	cd07883
LOC100632999	
LOC105316865	
LOC105316504	
LOC109584719	
LOC100635510	cd00326
LOC109593605	cd00096
LOC100635595	
LOC109586971	
LOC105315981	
LOC100636526	
LOC109592694	
LOC109581207	cd17340
LOC100640118	cd00096
LOC100635861	
LOC100639461	
LOC109587441	cd00882
LOC109587441	cd01670
LOC105312538	cd04193
LOC105312043	
LOC109592297	
LOC109589952	cd01670
LOC100637799	
LOC100637799	
LOC109591552	
LOC109591552	
LOC109584761	
LOC105314103	cd00603
LOC109588721	
LOC100641195	cd03478
LOC105312344	
LOC109586617	
LOC100636572	cd18362
LOC105313147	cd00087
LOC105313147	cd00087
LOC105313147	cd00087
LOC105315618	cd05819
LOC109589404	
LOC105312515	
LOC100635329	
LOC100632698	
LOC100640240	
LOC100632396	
LOC100642056	cd14225
LOC100642056	cd14225
LOC100633213	
LOC100633213	
LOC100633213	cd13190
LOC109580634	
LOC100632206	cd22363
LOC100641996	
LOC100637744	cd22062
LOC109593737	
LOC105313717	
LOC109592979	
LOC109581725	
LOC100637108	
LOC100637108	
LOC100636436	cd11282
LOC105316050	cd00051
LOC105314095	
LOC100641702	
LOC105313391	
LOC105313391	
LOC105313391	
LOC105316765	cd00637
LOC105312871	
LOC100637303	cd01851
LOC100637952	
LOC100637952	
LOC109587088	
LOC100638072	cd00807
LOC109583491	
LOC100637739	
LOC105312983	
LOC100633440	cd01458
LOC100633440	cd00788
LOC109583175	cd00078
LOC109586865	
LOC100638976	cd17957
LOC100638976	cd18787
LOC100638976	cd18787
LOC100638976	cd17957
LOC109580172	
LOC109583050	
LOC100632868	cd20659
LOC100637357	cd19501
LOC100638504	
LOC109592658	
LOC100635146	cd10145
LOC100635146	cd10014
LOC100637674	cd00071
LOC100631651	
LOC105316474	cd00167
LOC105316474	cd00167
LOC100638890	
LOC109583065	
LOC100631905	
LOC100633499	cd12087
LOC100639267	cd10810
LOC100639267	cd10810
LOC109582000	
LOC109584597	
LOC109584597	
LOC105314295	
LOC105314295	
LOC109591696	
LOC105312693	
LOC105312693	
LOC100639487	
LOC105314782	
LOC109581572	cd00033
LOC109581572	cd00192
LOC109581572	cd00033
LOC109581572	cd00033
LOC109581572	cd00033
LOC109581572	cd00033
LOC109581572	cd00192
LOC109581572	cd00033
LOC109581572	cd00033
LOC109581572	cd00192
LOC109581572	cd00033
LOC109581572	cd00033
LOC100632375	
LOC105316408	cd00086
LOC100634123	
LOC109591233	cd01670
LOC100634523	
LOC109589406	cd02440
LOC109589406	
LOC100640593	
LOC100632629	
LOC109584779	
LOC109584779	
LOC109584779	
LOC100638678	cd18034
LOC100638678	cd00593
LOC100638678	cd00593
LOC100638678	cd18802
LOC109589082	
LOC100640827	
LOC100637741	
LOC100637741	
LOC109586485	cd00192
LOC109586485	cd00192
LOC100635015	cd02998
LOC100635015	cd02998
LOC100635015	cd00238
LOC105313693	
LOC100636879	cd01673
LOC105316548	cd00992
LOC105315873	cd16620
LOC100640571	
LOC109586057	
LOC109586057	
LOC109586057	
LOC105314712	
LOC109583589	cd00009
LOC100634475	
LOC105315830	cd00054
LOC100639855	cd01612
LOC109586329	cd01670
LOC109586329	cd01670
LOC109586329	cd01670
LOC105316658	
LOC109580443	
LOC105315735	
LOC100635438	
LOC105313351	
LOC100634895	cd03344
LOC105314030	
LOC109590534	
LOC109590534	
LOC109586795	
LOC109590634	
LOC105313171	
LOC109591396	
LOC109591396	
LOC105314347	
LOC100637976	
LOC105313388	
LOC100637100	
LOC100637100	
LOC109588279	
LOC100640822	cd16990
LOC100640822	cd16990
LOC100640822	cd16990
LOC100641154	
LOC100639776	cd00174
LOC100635163	
LOC100635163	
LOC100635163	
LOC100635163	
LOC100635163	
LOC100635163	
LOC100635163	
LOC100631822	cd00218
LOC100638880	
LOC109582918	
LOC109582918	
LOC109582918	
LOC100640489	
LOC109584730	
LOC109591500	
LOC100633155	
LOC100633155	
LOC109593503	cd00064
LOC109580195	
LOC109587252	
LOC109590076	
LOC109589770	
LOC109585932	
LOC109587738	
LOC109593373	
LOC109584824	
LOC109592007	cd00201
LOC109592007	cd00992
LOC109592007	cd00992
LOC109592007	cd00201
LOC105315861	
LOC100635956	cd00992
LOC100635956	cd00992
LOC100635956	cd00992
LOC100635956	cd00992
LOC100635956	cd00992
LOC100636263	
LOC109591189	
LOC105312192	cd00637
LOC105316589	cd00154
LOC100633394	cd00173
LOC100641443	
LOC109585109	cd01670
LOC100637354	
LOC109591072	
LOC109591072	
LOC109591072	
LOC109591072	
LOC105316939	
LOC100638857	cd00047
LOC100638857	cd00063
LOC100638857	cd00063
LOC100638857	cd00063
LOC100638857	cd00063
LOC100638857	cd00096
LOC100638857	cd00063
LOC100638857	cd00096
LOC100638857	cd00063
LOC100638857	cd00063
LOC100638857	cd00063
LOC100638857	cd00047
LOC109584523	
LOC100633301	
LOC100633301	
LOC100641796	cd04077
LOC105312226	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109588352	
LOC109582705	
LOC100631741	
LOC100631741	
LOC105316026	
LOC100634313	cd02232
LOC100633518	
LOC109586032	cd01670
LOC109586032	cd01670
LOC109588551	
LOC109592473	
LOC105315802	
LOC109588847	
LOC100632411	
LOC109588479	cd00096
LOC109591673	
LOC105316392	cd00154
LOC109592634	cd01670
LOC105312549	
LOC105312549	
LOC105312549	
LOC109587575	
LOC100637627	
LOC109589982	
LOC100632261	cd16030
LOC100640416	cd11845
LOC100640416	cd09933
LOC100640416	cd09933
LOC100640416	cd11845
LOC100640416	cd11845
LOC100640416	cd09933
LOC105315692	
LOC105315821	
LOC100636060	
LOC109583436	
LOC109582925	
LOC109582925	
LOC109585378	
LOC109588165	
LOC105314092	
LOC105314092	
LOC109589224	
LOC109584067	
LOC109585226	
LOC100634910	
LOC100634910	
LOC100634910	
LOC100641175	
LOC105312605	
LOC109585736	
LOC109586833	cd00174
LOC100635471	cd21400
LOC100635471	cd18039
LOC100635471	cd21407
LOC100635471	cd18808
LOC100642099	
LOC109584763	
LOC109584763	
LOC100636150	cd19169
LOC100634504	
LOC109582588	cd00054
LOC109582588	
LOC109586996	
LOC109580839	
LOC109580839	
LOC109584790	
LOC105313125	
LOC105313125	
LOC109582281	
LOC100640345	
LOC105316056	
LOC100637009	cd07011
LOC100641218	
LOC105315096	
LOC109580870	cd01450
LOC100633880	cd06465
LOC109589981	
LOC105315823	
LOC100637058	
LOC100637058	
LOC100631412	cd00195
LOC109591517	cd17039
LOC105314005	
LOC109585679	
LOC105312835	
LOC105312835	
LOC109592940	
LOC100635443	cd18794
LOC100635443	cd17920
LOC100634628	
LOC100642094	
LOC105315029	
LOC105316066	
LOC100641920	
LOC105316178	cd06257
LOC109591291	
LOC100639078	
LOC105313927	
LOC109587557	
LOC109584234	
LOC109593284	
LOC100641060	cd16100
LOC100641060	cd16100
LOC100637718	
LOC100635429	cd00086
LOC100635429	cd00086
LOC100635429	cd00086
LOC100635429	cd00086
LOC109590507	cd20379
LOC100639744	cd06257
LOC109582795	
LOC109582795	
LOC100634985	
LOC100634985	
LOC100637532	cd14056
LOC100631712	cd00200
LOC105316294	
LOC109580261	cd00063
LOC109580261	cd00063
LOC109580261	cd00033
LOC109580261	cd00063
LOC109580261	cd00063
LOC100632471	cd16909
LOC100635003	
LOC109592216	
LOC109590462	
LOC109585340	
LOC100634984	
LOC100636887	
LOC109582057	
LOC109588475	
LOC100635217	cd04175
LOC109586058	
LOC100631749	
LOC105315639	
LOC105312981	
LOC109589573	
LOC109585924	
LOC109584306	
LOC109584306	
LOC100642035	
LOC109580528	
LOC109592445	
LOC100642023	
LOC100638230	cd09487
LOC105312859	
LOC109587841	
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC100638010	cd00055
LOC105315674	
LOC105316359	
LOC105313840	
LOC100638030	
LOC100637697	cd00158
LOC100637697	cd00158
LOC100637578	cd09071
LOC100637578	cd05236
LOC100636651	
LOC109584954	
LOC105313422	
LOC105313931	
LOC109585503	
LOC109588864	
LOC109586985	cd00096
LOC109586985	cd00096
LOC109586985	cd00096
LOC109589458	
LOC109588145	
LOC109588145	
LOC109588145	
LOC109588145	
LOC109588145	
LOC109588145	
LOC100637954	
LOC100636032	cd00192
LOC109589263	
LOC100634871	cd04380
LOC100634871	cd04380
LOC100634871	cd04380
LOC100634871	cd04380
LOC100634871	cd04380
LOC105312601	cd06121
LOC109581340	
LOC109581340	
LOC105312134	
LOC109587236	
LOC100632545	cd00378
LOC100632545	cd00378
LOC100632545	cd00378
LOC105316003	
LOC109584576	
LOC109584576	
LOC109584576	
LOC100638221	
LOC105315070	
LOC100634813	
LOC100631803	cd04652
LOC100634715	cd00009
LOC100640449	
LOC100637788	
LOC105314179	
LOC105315001	
LOC109591604	
LOC105314159	cd15777
LOC105313269	
LOC100637616	
LOC109582771	
LOC100634474	cd06849
LOC100634474	cd06849
LOC100632164	
LOC105313314	
LOC109583333	
LOC109583333	
LOC109593159	
LOC105316661	cd14498
LOC100637942	
LOC105313432	
LOC105313432	
LOC105313432	
LOC105313432	
LOC105313432	
LOC109581711	
LOC109592136	cd00054
LOC109592136	cd00096
LOC100634130	
LOC109583391	
LOC100639810	cd12416
LOC100639810	cd12414
LOC100639810	cd12415
LOC100639810	cd12413
LOC100639810	cd00590
LOC100632743	cd16536
LOC109587789	
LOC109587789	
LOC105316578	
LOC100631810	
LOC109584863	
LOC100640154	
LOC105311921	cd00087
LOC100637971	
LOC100639912	
LOC109588492	
LOC109581938	
LOC109592788	
LOC100636332	
LOC100639675	cd15517
LOC109593794	cd00096
LOC109593794	cd00063
LOC100632120	
LOC109584955	cd00195
LOC100634396	
LOC100638323	
LOC109587797	
LOC109590754	
LOC100636249	
LOC100640053	cd12365
LOC100631698	
LOC100638108	cd18791
LOC100638108	cd17978
LOC109583070	
LOC100633080	
LOC109593580	
LOC105312201	
LOC105312775	cd00154
LOC100635214	cd00096
LOC100635214	cd00096
LOC100635214	cd00096
LOC100636272	cd07991
LOC109582911	cd00070
LOC109593224	
LOC109581419	cd00054
LOC109581419	cd00054
LOC109581419	cd00054
LOC109581419	cd00054
LOC109581419	cd00054
LOC100636881	
LOC100636881	
LOC100635818	
LOC100638619	
LOC109589173	
LOC100634726	cd00200
LOC100634726	cd08044
LOC100634726	cd00200
LOC100634726	cd08044
LOC109585843	cd03192
LOC100635184	
LOC100634701	cd00086
LOC100640390	cd06257
LOC109580100	cd09631
LOC109591697	
LOC105314061	
LOC100635453	
LOC109581698	
LOC100635920	
LOC105315624	
LOC109590036	
LOC105315018	cd19756
LOC105315018	cd05819
LOC105315178	
LOC105315178	
LOC109592578	
LOC100637965	
LOC100639934	cd00200
LOC100639934	cd00200
LOC100633036	cd06558
LOC100640549	
LOC100638314	cd00143
LOC109588458	
LOC109586798	
LOC109583793	
LOC105315588	
LOC109582614	
LOC100635782	cd01247
LOC109593340	cd01670
LOC109580222	
LOC109592413	cd12203
LOC100635940	
LOC100632399	
LOC100632444	
LOC109586598	
LOC100637147	
LOC109580761	
LOC100637247	cd00108
LOC100637247	cd00096
LOC100637247	cd00108
LOC100637247	cd00192
LOC105313819	
LOC109591410	
LOC100632272	
LOC100637214	
LOC109580118	cd01670
LOC109591765	
LOC100634829	
LOC100634829	
LOC100639758	
LOC105313716	
LOC109580964	
LOC100634371	
LOC109581571	cd00160
LOC109582363	cd01670
LOC109588425	
LOC100633872	cd00914
LOC105312901	
LOC105312901	
LOC105312901	
LOC105315328	
LOC109581368	
LOC109585878	cd00096
LOC100638873	
LOC100633500	
LOC100640241	
LOC100632568	cd06625
LOC109588569	
LOC105316376	
LOC105316376	
LOC105316376	
LOC100633472	cd08774
LOC105312452	
LOC109583535	
LOC100632451	
LOC109587733	cd00192
LOC100637239	
LOC100637639	
LOC109591217	
LOC109587635	cd15517
LOC109581979	
LOC109581956	
LOC105315308	
LOC100636593	
LOC105316336	cd07302
LOC109590317	cd01670
LOC109590317	cd01670
LOC100639277	cd11769
LOC109587584	
LOC109586028	
LOC109581132	
LOC100632755	
LOC105315579	
LOC100632761	
LOC109589540	cd01670
LOC109589540	cd01670
LOC105313210	
LOC109581464	cd00096
LOC109581464	cd00096
LOC109581464	cd00096
LOC109580323	cd04269
LOC105316152	
LOC109580753	
LOC100631850	cd06647
LOC100631850	cd01093
